#Run  | omt       2  | omn       2  | omn       1  | kymin     1  /Eigenvalue1            
0001  | 1.317441e+01 | 2.012483e+01 | 2.012483e+01 | 2.256554e-01 |     NaN     NaN
0002  | 4.881182e+01 | 3.778303e+01 | 3.778303e+01 | 2.396611e-01 |  5.4150  7.3430
0003  | 6.542279e+01 | 4.239531e+01 | 4.239531e+01 | 7.830158e-01 |  4.8400 -5.7550
0004  | 4.352482e+01 | 3.478126e+01 | 3.478126e+01 | 6.960737e-01 |  1.0220 -4.1940
0005  | 4.954231e+01 | 2.717845e+01 | 2.717845e+01 | 4.988143e-01 |  1.5900 -4.4590
0006  | 1.913550e+01 | 4.079034e+01 | 4.079034e+01 | 9.194815e-01 |     NaN     NaN
0007  | 6.524858e+01 | 3.914955e+01 | 3.914955e+01 | 7.398978e-01 |  4.9420 -6.2040
0008  | 4.673155e+01 | 1.585557e+01 | 1.585557e+01 | 1.155028e-01 |  6.0070  2.1910
0009  | 1.879266e+01 | 3.916575e+01 | 3.916575e+01 | 5.807997e-01 |     NaN     NaN
0010  | 5.988889e+01 | 4.270587e+01 | 4.270587e+01 | 8.777135e-01 |  4.0400 -6.0350
0011  | 3.217260e+01 | 4.124381e+01 | 4.124381e+01 | 4.753770e-01 |     NaN     NaN
0012  | 5.034917e+01 | 3.799258e+01 | 3.799258e+01 | 8.767922e-01 |  2.6110 -6.0090
0013  | 6.155129e+01 | 1.006532e+01 | 1.006532e+01 | 7.310573e-01 |  6.9770 -8.1710
0014  | 3.326173e+01 | 5.209961e+01 | 5.209961e+01 | 1.084943e-01 |  9.1090  4.1580
0015  | 5.313887e+01 | 4.567433e+01 | 4.567433e+01 | 3.602852e-01 |     NaN     NaN
0016  | 3.477074e+01 | 2.739641e+01 | 2.739641e+01 | 2.745943e-01 |  0.2960  6.4150
0017  | 3.043871e+01 | 1.280535e+01 | 1.280535e+01 | 8.550384e-01 |  2.4630 -5.2190
0018  | 3.193093e+01 | 1.836234e+01 | 1.836234e+01 | 6.014314e-01 |  1.0620 -2.6700
0019  | 2.493185e+01 | 6.980865e+00 | 6.980865e+00 | 4.963077e-01 |  0.8960  1.0180
0020  | 5.710881e+01 | 4.854196e+01 | 4.854196e+01 | 1.165265e-01 | 10.1950  3.8650
0021  | 1.100071e+01 | 3.686615e+01 | 3.686615e+01 | 9.939885e-01 |     NaN     NaN
0022  | 1.850305e+01 | 1.272119e+01 | 1.272119e+01 | 7.219688e-01 |     NaN     NaN
0023  | 1.066696e+01 | 3.104811e+01 | 3.104811e+01 | 7.333767e-02 |  5.5510  2.5210
0024  | 1.784403e+01 | 7.496688e+00 | 7.496688e+00 | 8.938365e-01 |     NaN     NaN
